StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      103,      00,   197807,   4.81,   75.5,     .4,    1.3,    1.2,    .51,    290,      3,    .75,   -.09,    .14,   -.57,    -.3,    .72,   -.66,   64.6,   86.4,
      103,      00,   197808,   4.57,   73.9,    .92,   1.72,   1.68,   1.35,    254,      9,      1,   1.26,    .37,    .14,   -.26,     .5,   -.37,   62.9,   84.7,
      103,      00,   197809,   1.99,   70.4,   -.82,    .73,  -2.46,   -.62,    167,     28,  -1.34,   -.27,    .15,   -.18,   -.59,   -.18,   -.47,   58.2,   82.5,
      103,      00,   197810,   2.43,     53,   -.88,   -.88,   -.44,   -.88,      4,    404,    -.3,  -1.08,    -.5,   -.27,   -.81,    -.5,   -.77,     40,   66.1,
      103,      00,   197811,   3.85,     46,    .03,    .03,     .1,   -.76,      0,    617,     .6,    .16,   -.55,   -.22,   -.16,   -.48,   -.26,     36,   55.9,
      103,      00,   197812,   5.28,   33.6,   1.09,   1.09,   3.17,   1.09,      0,   1031,   1.74,   1.47,    .99,    .74,     .4,    .02,    .36,   24.1,   43.1,
      103,      00,   197901,   4.26,   19.7,   1.63,   1.63,   1.96,   1.63,      0,   1451,    .95,   1.65,   1.64,    .85,    .76,    .19,    .71,   11.4,     28,
      103,      00,   197902,   2.91,   22.9,   1.61,   1.61,    .46,   1.61,      0,   1246,    .36,    .91,   1.68,    .69,    .73,    .59,    .92,     13,   32.8,
      103,      00,   197903,   3.68,   43.7,   1.32,   1.32,   -.38,   1.05,      3,    718,   -.02,    .14,    .67,   1.18,    .94,    .61,    .65,   33.4,     54,
      103,      00,   197904,   5.46,   51.7,   2.05,   2.05,    2.6,   2.05,      2,    456,   1.19,    .76,    .78,   1.74,   1.15,   1.04,    .88,   41.2,   62.2,
      103,      00,   197905,   4.34,   61.7,   1.94,   1.94,    .29,   1.94,     53,    185,    .07,    .78,    .56,   1.48,    .86,    .88,    1.1,   49.7,   73.7,
      103,      00,   197906,   3.86,   70.6,    1.7,    1.7,   -.12,   1.57,    174,     24,    -.3,   -.21,    .45,    .68,   1.13,    .99,   1.01,   59.1,   82.2,
      103,      00,   197907,   5.94,   73.4,   2.68,   2.68,   3.48,   2.68,    241,      7,   1.69,    .83,    .55,    .86,   1.79,   1.26,   1.46,   63.5,   83.3,
      103,      00,   197908,   5.04,   72.9,   3.45,   3.45,   3.13,   3.45,    227,     13,   1.43,   2.33,   1.53,    1.4,   2.23,   1.43,   1.31,   62.6,   83.1,
      103,      00,   197909,   3.73,   65.9,   3.57,   3.57,   1.42,   3.57,     87,     77,     .3,   1.02,   1.69,   1.47,   1.56,   1.92,    1.1,     54,   77.9,
      103,      00,   197910,   2.64,     55,   3.59,   3.59,   1.17,   3.59,      8,    357,   -.13,   -.02,    .63,    .83,   1.15,   1.93,    .99,   43.1,   66.8,
      103,      00,   197911,   4.42,   43.1,   4.22,   4.22,   3.01,   4.22,      0,    683,      1,    .57,    .51,   1.26,    1.3,      2,   1.03,     33,   53.2,
      103,      00,   197912,   2.48,   35.7,   -.08,   3.71,   -.24,   3.56,      0,    942,   -.52,    .39,    .15,   1.18,   1.14,   1.33,    .99,   26.1,   45.4,
      103,      00,   198001,   1.89,   30.7,   -.44,   2.96,   -1.1,   2.33,      0,   1126,    -.8,   -.97,   -.18,    .22,    .48,    .78,    .69,   23.1,   38.2,
      103,      00,   198002,   1.48,   26.6,   -.95,    2.1,  -1.67,     .8,      0,   1121,  -1.31,   -1.6,  -1.66,   -.58,     .2,    .48,    .78,   17.3,   35.9,
      103,      00,   198003,      5,   38.5,   -.11,   2.62,   2.22,   2.12,      0,    875,    .92,    .08,   -.47,   -.29,    .64,    .74,    .93,   28.7,   48.3,
      103,      00,   198004,   2.97,   51.6,   -.41,   2.04,   -.94,   1.16,      1,    450,   -.74,     .2,   -.34,   -.47,   -.04,    .21,     .8,     40,   63.1,
      103,      00,   198005,   3.34,   63.2,   -.78,   1.42,  -1.24,     .1,     72,    152,   -.67,   -.98,   -.27,  -1.14,   -.64,    .01,    .55,   51.1,   75.3,
      103,      00,   198006,   3.74,   70.6,   -.81,   1.16,   -.32,   -.22,    162,     36,   -.41,   -.75,   -.97,  -1.03,   -.83,   -.04,    .62,   58.5,   82.8,
      103,      00,   198007,   3.87,   78.9,   -.99,    .78,   -.79,   -.78,    383,      1,   -.13,   -.42,    -.7,   -.77,   -.79,   -.45,    .47,   66.7,   91.1,
      103,      00,   198008,   4.54,   77.7,   -.72,    .86,    .49,   -.47,    354,      2,    .97,    .57,    .05,   -.27,   -.94,   -.56,    .52,   66.1,   89.2,
      103,      00,   198009,    3.2,   69.3,   -.92,   -.92,   -.81,   -.92,    138,     49,   -.14,    .46,    .27,   -.66,   -.84,   -.68,    .74,   57.4,   81.3,
      103,      00,   198010,   2.55,   52.4,   -.94,   -.94,   -.36,   -.94,      4,    436,    -.2,   -.35,    .11,   -.52,   -.67,   -.71,    .83,   39.7,   65.1,
      103,      00,   198011,   2.19,   42.3,  -1.43,  -1.43,  -1.74,  -1.43,      0,    714,   -.73,   -.73,   -.69,   -.49,   -.55,  -1.14,    .56,   31.8,   52.8,
      103,      00,   198012,   1.66,   33.6,  -2.07,  -2.07,  -2.36,  -2.07,      0,   1031,  -1.32,  -1.38,  -1.23,   -.76,  -1.12,  -1.31,    .01,   24.3,   42.8,
      103,      00,   198101,     .7,   26.9,  -2.81,  -2.81,  -2.88,  -2.81,      0,   1240,  -3.09,  -2.68,  -2.15,   -1.3,  -1.39,  -1.46,   -.49,   17.2,   36.6,
      103,      00,   198102,   2.95,   34.1,  -2.38,  -2.38,    .43,  -2.14,      0,    913,     .4,  -1.35,  -2.04,  -1.58,  -1.22,  -1.18,   -.51,   22.9,   45.3,
      103,      00,   198103,   2.11,   41.7,  -2.95,  -2.95,  -2.44,  -2.95,      2,    771,  -1.39,   -.83,  -2.06,  -2.18,  -1.52,  -1.69,   -.71,   30.5,   52.9,
      103,      00,   198104,   4.51,   58.5,      0,  -2.65,      0,  -2.59,     19,    275,    .56,   -.54,   -.28,  -1.83,  -1.41,  -1.44,   -.82,   46.5,   70.6,
      103,      00,   198105,    6.2,   59.4,   1.01,  -1.36,   3.04,    .01,     32,    235,   1.26,   1.17,    .31,   -.86,  -1.08,   -.89,    -.6,   48.1,   70.6,
      103,      00,   198106,   5.99,   72.8,    1.7,    1.7,   2.37,    1.7,    221,     14,   1.41,   1.77,   1.59,     .1,   -.63,   -.47,   -.35,   62.3,   83.3,
      103,      00,   198107,   5.65,   75.6,   2.43,   2.43,   2.71,   2.43,    296,      3,   1.46,   1.89,   2.18,   1.22,   -.19,   -.13,    -.4,   65.6,   85.5,
      103,      00,   198108,   3.64,   72.3,   2.51,   2.51,      1,   2.51,    219,     13,    .06,    1.2,   1.79,   1.31,    .05,   -.31,   -.56,   61.7,   82.9,
      103,      00,   198109,   2.93,   65.1,   2.32,   2.32,    .19,   2.32,     70,     97,   -.38,   -.26,    .57,   1.65,    .35,   -.37,   -.66,   53.4,   76.7,
      103,      00,   198110,   3.38,   53.4,   2.68,   2.68,    1.8,   2.68,      5,    403,    .43,   -.05,   -.05,   1.67,   1.08,   -.19,   -.61,   41.8,     65,
      103,      00,   198111,   2.23,   44.9,   2.42,   2.42,    .04,   2.37,      0,    642,   -.69,   -.21,   -.43,    .65,     .7,   -.17,   -.89,     34,   55.7,
      103,      00,   198112,   2.51,   30.5,   2.16,   2.16,   -.04,   2.03,      0,   1108,   -.49,   -.82,   -.46,   -.07,    .93,    .07,   -.91,   22.3,   38.8,
      103,      00,   198201,    4.9,     23,   2.86,   2.86,   2.78,   2.86,      0,   1378,   1.28,    .73,    .18,    .04,   1.24,     .9,   -.41,   12.8,   33.2,
      103,      00,   198202,   2.32,   30.4,   2.43,   2.43,   -.42,   2.19,      0,   1030,   -.23,    .93,    .51,   -.08,    .75,    .78,    -.3,   20.9,   39.8,
      103,      00,   198203,   3.83,   43.5,   2.13,   2.13,   -.13,   1.78,      4,    750,    .09,   -.12,    .75,    .12,    .33,   1.16,   -.48,   32.6,   54.4,
      103,      00,   198204,   2.99,     49,   1.75,   1.75,   -.48,   1.16,      0,    526,   -.72,   -.42,    -.5,    -.3,   -.28,    .82,   -.49,   37.2,   60.9,
      103,      00,   198205,   4.64,   67.2,   1.46,   1.46,   -.35,    .68,    135,     85,    .28,   -.26,   -.21,    .06,   -.21,    .47,   -.33,   54.9,   79.4,
      103,      00,   198206,   4.33,   67.8,   1.65,   1.65,   1.03,   1.24,    110,     58,    .09,    .16,   -.21,    .26,   -.11,     .1,   -.26,   56.8,   78.7,
      103,      00,   198207,   4.24,   75.8,   1.66,   1.66,    .55,   1.37,    311,      1,    .23,    .13,    .17,   -.23,   -.18,    -.2,   -.23,   65.2,   86.4,
      103,      00,   198208,   4.88,   71.5,   2.45,   2.45,   2.87,   2.45,    189,     23,   1.29,   1.08,    .74,    .18,    .37,    .08,   -.15,   60.6,   82.3,
      103,      00,   198209,   2.97,   65.1,   2.27,   2.27,    .21,   2.27,     72,     94,   -.35,    .52,    .51,    .07,    .46,     .1,   -.14,   54.2,   75.9,
      103,      00,   198210,   2.09,   55.9,   1.92,   1.92,   -.36,   1.69,     12,    312,    -.6,   -.73,   -.05,    .04,   -.26,   -.18,   -.22,   43.6,   68.2,
      103,      00,   198211,   4.45,     45,   2.35,   2.35,   1.89,   2.35,      0,    632,   1.02,     .3,   -.03,    .37,    .17,    .31,    .16,   35.4,   54.5,
      103,      00,   198212,   6.34,   40.6,   3.55,   3.55,   4.33,   3.55,      1,    786,   2.47,   2.19,   1.52,   1.42,     .9,   1.17,    .89,   32.3,   48.8,
      103,      00,   198301,   1.22,   31.3,   2.53,   2.53,  -1.97,   1.69,      0,   1080,  -1.75,     .8,   1.12,    .72,    .68,    .35,    .89,     24,   38.6,
      103,      00,   198302,   1.58,   35.9,   1.69,   1.69,  -1.73,    .15,      0,    850,  -1.16,  -2.21,    .22,    .04,    .36,    .18,     .7,   26.6,   45.3,
      103,      00,   198303,   2.85,   43.5,    .99,    .99,  -1.58,   -1.1,      2,    706,    -.7,  -1.29,  -2.14,   -.08,    .13,   -.04,    .74,   33.8,   53.1,
      103,      00,   198304,   6.43,   48.4,    2.4,    2.4,   4.53,   1.93,      0,    525,   1.76,    .83,    .31,    .97,    .75,    .69,    .99,   38.7,   58.1,
      103,      00,   198305,   6.86,   59.7,   3.42,   3.42,   3.82,   3.42,     34,    237,   1.64,   2.19,    1.5,   1.28,      1,   1.16,   1.08,   48.5,     71,
      103,      00,   198306,   3.46,     71,   -.25,   2.82,   -.74,   2.47,    186,     18,   -.65,    .83,   1.61,    .09,    .92,    .97,    .71,   59.3,   82.6,
      103,      00,   198307,   2.47,   77.9,  -1.13,   1.62,  -2.73,    .14,    385,      0,  -1.68,  -1.36,    .01,    .14,     .7,    .57,    .23,   65.9,   89.9,
      103,      00,   198308,   2.17,   78.5,  -2.32,  -2.32,  -3.91,  -2.32,    387,      1,  -1.73,  -2.65,  -1.91,   -.03,    .04,    .02,    .07,   65.9,   91.2,
      103,      00,   198309,   2.01,   67.6,  -2.99,  -2.99,  -2.74,  -2.99,    110,     60,  -1.31,  -2.15,  -2.71,   -.13,  -1.09,   -.18,   -.02,   54.4,   80.8,
      103,      00,   198310,   5.26,   56.6,    .65,  -2.03,   1.95,  -1.17,     15,    307,   1.59,    .46,   -.29,   -.23,   -.06,    .52,    .28,   45.5,   67.6,
      103,      00,   198311,   5.68,   45.3,    1.4,     -1,   2.45,    .86,      0,    617,   1.81,   2.34,   1.39,   -.21,    .83,    .79,     .8,   35.6,   55.1,
      103,      00,   198312,   4.02,   23.4,   1.89,   1.89,   1.89,   1.89,      0,   1329,     .8,   1.72,   2.33,    .32,   1.25,    .32,   1.08,   15.7,   31.1,
      103,      00,   198401,   1.13,   25.4,      1,      1,  -2.08,   -.06,      0,   1291,  -1.94,   -.47,    .66,    .24,    .18,    .27,    .45,   16.4,   34.5,
      103,      00,   198402,   2.71,   38.6,     .8,     .8,   -.29,   -.39,      0,    777,    .17,  -1.18,   -.44,    .72,   -.43,    .49,     .5,     28,   49.1,
      103,      00,   198403,   4.46,   36.8,   1.25,   1.25,    1.6,    .75,      0,    946,    .55,    .47,   -.51,   1.45,   -.04,    .83,    .52,   28.1,   45.5,
      103,      00,   198404,   5.02,   51.4,   1.79,   1.79,   2.02,   1.79,      1,    446,    .91,    .92,    .83,   1.02,    .67,    .52,    .79,   41.6,   61.3,
      103,      00,   198405,    5.7,   59.8,   2.39,   2.39,   2.34,   2.39,     35,    232,    .96,   1.18,   1.17,    .61,    1.3,    .28,    .93,   48.3,   71.2,
      103,      00,   198406,   2.62,   73.9,   -.81,   1.33,  -2.44,     .2,    252,      9,  -1.42,   -.16,    .33,   -.13,   1.27,    .08,    .69,   62.2,   85.6,
      103,      00,   198407,   3.94,     73,   -.72,    1.2,    .03,    .09,    232,      8,   -.06,  -1.01,    -.2,    .36,     .6,    .37,    .65,   61.4,   84.7,
      103,      00,   198408,   2.49,   74.3,  -1.36,  -1.36,  -2.16,  -1.36,    275,      5,  -1.29,     -1,  -1.47,   -.03,   -.29,    .48,    .34,   62.6,     86,
      103,      00,   198409,   3.43,   64.7,    .05,  -1.17,    .16,     -1,     68,     99,    .06,   -.71,   -.65,   -.19,   -.47,    .84,    .45,   52.7,   76.7,
      103,      00,   198410,   5.28,   59.7,    .78,    .78,   2.19,    .78,     34,    231,    1.6,    1.2,    .53,    .14,    .62,    .84,   1.01,   49.9,   69.5,
      103,      00,   198411,   4.77,   42.1,   1.48,   1.48,   2.34,   1.48,      0,    713,   1.23,   1.97,   1.61,    .24,    .96,    .62,   1.01,   31.5,   52.7,
      103,      00,   198412,   3.99,   40.4,   1.77,   1.77,   1.35,   1.77,      1,    823,    .77,    1.3,   1.97,   1.06,    .98,    .65,     .7,   30.8,   49.9,
      103,      00,   198501,   2.19,   22.3,   1.35,   1.35,   -.72,    .93,      0,   1365,   -.49,    .12,    .71,    .78,     .5,    .82,    .78,   13.9,   30.8,
      103,      00,   198502,   3.27,   28.4,   1.55,   1.55,      1,   1.54,      0,   1075,    .68,   -.03,    .37,   1.41,    .33,    .95,   1.04,     19,   37.7,
      103,      00,   198503,   4.32,   46.3,   1.45,   1.45,    .19,   1.45,      6,    639,    .45,     .7,    .21,   1.63,    .91,    .91,   1.21,   35.5,   57.1,
      103,      00,   198504,   2.47,   57.4,    -.9,    -.9,   -2.7,    -.9,     13,    273,   -1.3,   -.44,   -.05,     .4,     .6,    .36,    .55,   45.3,   69.4,
      103,      00,   198505,   4.29,   64.4,    -.9,    -.9,   -.27,    -.9,     89,    130,    .04,   -.72,   -.36,   -.14,    .82,    .06,    .18,   52.6,   76.2,
      103,      00,   198506,   4.59,   69.3,    .37,    .37,   1.11,   -.43,    141,     42,    .31,    .12,   -.45,   -.27,    .89,    .45,    .35,   58.3,   80.3,
      103,      00,   198507,   3.51,   74.6,    .22,    .22,   -.34,    -.5,    277,      4,    -.5,   -.14,   -.15,    -.2,    .14,    .35,     .5,   63.3,     86,
      103,      00,   198508,   5.28,   71.8,   1.31,   1.31,   3.33,   1.31,    202,     18,   1.65,    .85,     .7,    .04,    .17,   1.03,   1.03,   61.7,   81.9,
      103,      00,   198509,   2.03,   66.8,    .67,    .67,   -1.5,   -.28,    103,     62,  -1.29,     .2,   -.13,   -.51,   -.36,    .73,   1.06,   54.8,   78.9,
      103,      00,   198510,      4,   58.1,   1.11,   1.11,   1.53,    .96,     23,    275,    .85,    -.2,    .58,    .22,    .12,    .43,    .95,   47.4,   68.7,
      103,      00,   198511,   7.69,   47.1,   3.02,   3.02,   6.05,   3.02,      2,    582,   2.96,   2.64,    1.7,   1.79,   1.08,   1.08,   1.19,   38.9,   55.3,
      103,      00,   198512,   2.09,   26.3,   -.19,   2.52,   -.57,   2.22,      0,   1255,   -.89,   1.76,   1.87,    1.3,    .67,    .69,    .97,   16.8,   35.8,
      103,      00,   198601,    .75,   31.1,  -1.03,    1.4,  -2.58,      0,      0,   1116,  -3.09,  -2.19,    .54,    .69,    .45,    .35,    .83,   20.3,   41.8,
      103,      00,   198602,    3.4,   34.3,   -.56,   1.62,   1.09,    .66,      0,    925,    .79,   -.93,  -1.41,    .45,    .69,    .36,    .95,   25.9,   42.7,
      103,      00,   198603,   2.19,     45,  -1.43,  -1.43,  -2.77,  -1.43,      4,    674,  -1.31,   -.48,  -1.65,    .43,    .21,    -.1,    .53,     33,   57.1,
      103,      00,   198604,   2.32,   56.3,  -2.18,  -2.18,  -2.71,  -2.18,     10,    309,  -1.48,  -1.95,   -1.2,   -.41,   -.02,   -.13,    .12,   43.3,   69.4,
      103,      00,   198605,   4.56,   64.5,  -1.94,  -1.94,    .06,  -1.85,     86,    136,    .23,   -.65,  -1.18,  -1.69,   -.38,   -.07,   -.04,   53.5,   75.5,
      103,      00,   198606,   3.71,     73,     -2,     -2,   -.78,     -2,    215,     18,   -.43,   -.18,   -.75,  -1.44,   -.21,   -.26,    .11,   61.7,   84.3,
      103,      00,   198607,   4.64,   77.8,    .18,  -1.62,    .53,   -1.3,    362,      0,     .6,      0,    .05,   -.65,   -.33,   -.05,    .19,   66.9,   88.7,
      103,      00,   198608,   3.01,     71,    .01,  -1.59,   -.44,  -1.41,    184,     24,   -.65,   -.01,   -.35,  -1.12,  -1.52,    -.5,    .32,   59.3,   82.7,
      103,      00,   198609,   5.55,   69.6,    .91,    .91,   2.71,    .91,    146,     40,    1.6,    .91,   1.03,   -.01,   -.82,    .25,    .68,   58.9,   80.2,
      103,      00,   198610,   4.45,   56.4,   1.69,   1.69,   2.62,   1.69,     14,    307,   1.13,   1.86,   1.35,    .96,    .14,    .36,     .6,     46,   66.8,
      103,      00,   198611,   3.88,   41.9,   2.33,   2.33,   2.45,   2.33,      0,    732,    .62,   1.19,   1.77,   1.12,    .14,   -.46,    .46,   33.7,     50,
      103,      00,   198612,   2.71,   34.2,    .05,   2.14,    .14,   2.14,      0,    987,   -.31,    .23,    .78,   1.17,     .4,   -.28,    .28,   26.9,   41.5,
      103,      00,   198701,   1.88,   29.9,   -.37,   1.55,  -1.12,    .97,      0,   1126,   -.81,   -.82,   -.32,    .59,    .49,   -.05,    .21,   22.2,   37.6,
      103,      00,   198702,   2.18,   36.9,   -.64,   1.08,   -.91,    .06,      0,    828,   -.39,     -1,  -1.07,    .67,    .33,   -.33,    .05,   27.5,   46.3,
      103,      00,   198703,   2.67,   45.8,   -1.3,   -1.3,  -2.18,   -1.3,      5,    647,   -.86,   -.98,   -1.4,   -.33,    .22,   -.25,   -.23,   34.1,   57.5,
      103,      00,   198704,    2.9,   53.1,   -1.6,   -1.6,   -1.3,   -1.6,      2,    388,   -.81,  -1.19,   -1.3,  -1.13,   -.15,   -.13,   -.19,   40.8,   65.4,
      103,      00,   198705,   3.15,     68,  -2.23,  -2.23,  -2.38,  -2.23,    141,     88,   -.82,  -1.13,  -1.33,  -1.64,    -.3,    -.4,   -.34,   55.4,   80.7,
      103,      00,   198706,   3.79,   73.8,  -2.34,  -2.34,  -1.01,  -2.34,    254,      8,   -.36,   -.81,  -1.05,  -1.54,    -.9,    -.4,   -.45,   62.2,   85.3,
      103,      00,   198707,   4.41,   76.7,   -2.1,   -2.1,      0,  -2.03,    348,      0,    .39,   -.08,   -.55,  -1.12,  -1.12,   -.46,   -.35,   65.8,   87.6,
      103,      00,   198708,   3.84,   75.3,  -1.96,  -1.96,   -.23,  -1.93,    286,      7,    .28,    .45,   -.01,  -1.03,  -1.33,   -.29,   -.52,   63.6,   86.9,
      103,      00,   198709,   2.58,   67.1,  -2.23,  -2.23,  -1.41,  -2.23,    103,     66,   -.72,   -.36,   -.13,   -.95,  -1.49,   -.92,   -.42,   54.8,   79.3,
      103,      00,   198710,   1.47,   49.8,  -2.55,  -2.55,  -1.67,  -2.55,      1,    505,  -1.22,  -1.29,  -1.03,  -1.07,  -1.57,  -1.53,   -.85,   36.6,     63,
      103,      00,   198711,   3.52,   47.1,   -2.7,   -2.7,  -1.23,   -2.7,      0,    564,    .35,   -.58,   -.84,   -.63,  -1.27,  -1.56,  -1.44,   36.5,   57.6,
      103,      00,   198712,   5.09,   36.6,  -1.86,  -1.86,   1.68,  -1.09,      0,    913,   1.61,   1.23,    .38,     .1,   -.53,  -1.08,     -1,   28.8,   44.4,
      103,      00,   198801,   2.25,     27,  -1.88,  -1.88,   -.64,  -1.33,      0,   1236,   -.44,     .7,    .67,    -.2,   -.49,   -.94,    -.7,   17.7,   36.3,
      103,      00,   198802,   2.65,   30.4,  -1.66,  -1.66,    .07,  -1.04,      0,   1020,    .11,   -.39,    .63,    -.3,   -.27,   -.87,   -.83,   20.1,   40.8,
      103,      00,   198803,   3.15,     43,  -1.85,  -1.85,  -1.07,  -1.59,      2,    733,   -.45,   -.34,   -.64,   -.21,   -.28,   -.79,   -.68,   31.6,   54.4,
      103,      00,   198804,   2.65,     53,  -2.21,  -2.21,  -1.64,  -2.21,      3,    409,  -1.08,  -1.04,   -.87,   -.13,   -.67,   -.84,   -.64,   39.8,   66.2,
      103,      00,   198805,   2.22,   63.8,   -2.9,   -2.9,  -2.76,   -2.9,     80,    142,  -1.62,  -1.87,  -1.64,   -.89,  -1.19,     -1,   -.91,   49.8,   77.8,
      103,      00,   198806,   1.01,   72.5,  -4.14,  -4.14,  -4.62,  -4.14,    222,     14,  -3.05,  -2.52,  -2.71,  -2.27,  -1.65,   -1.5,  -1.23,   57.6,   87.4,
      103,      00,   198807,    4.2,   76.8,  -4.09,  -4.09,  -1.14,  -4.09,    357,      0,    .19,  -1.76,  -1.97,  -1.99,  -1.29,  -1.51,  -1.29,   64.6,   88.9,
      103,      00,   198808,   3.28,   77.1,  -4.41,  -4.41,   -2.2,  -4.41,    358,      1,   -.33,   -.14,  -1.73,  -2.08,  -1.55,   -1.7,  -1.31,   65.3,     89,
      103,      00,   198809,   3.78,   66.9,  -3.96,  -3.96,   -.01,  -3.91,    102,     67,    .34,    .05,    .09,  -1.96,  -2.03,  -1.55,  -1.61,     55,   78.9,
      103,      00,   198810,   2.43,   49.3,  -3.79,  -3.79,   -.73,  -3.79,      1,    519,    -.3,   -.11,   -.26,  -1.66,  -1.95,  -1.37,  -2.07,   37.6,   61.1,
      103,      00,   198811,   5.52,   44.7,    .48,  -2.92,   1.43,  -2.31,      0,    639,   1.71,   1.01,    .89,   -.46,  -1.29,   -.94,   -1.8,   33.8,   55.6,
      103,      00,   198812,   2.86,     34,    .48,  -2.57,    .16,  -1.84,      0,   1015,   -.18,   1.12,    .68,    .46,  -1.15,   -1.4,  -1.79,   23.4,   44.6,
      103,      00,   198901,   3.09,   37.5,    .48,  -2.25,    .15,  -1.43,      2,    902,    .23,   -.01,    .91,    .44,   -.85,  -1.14,  -1.46,   27.9,   47.2,
      103,      00,   198902,   4.48,   28.6,   1.37,  -1.09,    2.8,    .78,      0,   1068,   1.59,    1.1,    .83,   1.16,   -.01,    -.8,  -1.17,   20.3,     37,
      103,      00,   198903,   4.31,     44,   1.39,   -.81,    .51,   1.14,      3,    717,    .45,   1.31,   1.09,   1.27,    .98,   -.59,   -.89,   32.7,   55.2,
      103,      00,   198904,   3.21,   52.5,      1,   -.98,   -.75,    .61,      3,    435,   -.51,   -.04,    .76,   1.15,    .79,   -.49,   -.85,   40.7,   64.3,
      103,      00,   198905,   4.71,   59.9,   1.26,   1.26,   1.08,   1.26,     37,    223,    .33,   -.11,    .09,     .5,    .91,    .03,   -.66,   48.6,   71.3,
      103,      00,   198906,   5.27,   70.4,   1.74,   1.74,   1.84,   1.74,    168,     25,    .85,    .66,    .27,    .84,   1.08,    .92,   -.49,   60.2,   80.7,
      103,      00,   198907,   4.51,   75.1,   1.92,   1.92,   1.09,   1.92,    300,      0,    .48,    .82,     .7,    .95,   1.31,    .99,    -.5,   65.1,   85.1,
      103,      00,   198908,   4.16,   72.9,   2.26,   2.26,    1.6,   2.26,    229,     12,     .6,    .76,   1.01,     .6,    .91,   1.25,   -.44,   62.2,   83.6,
      103,      00,   198909,   4.51,   64.6,   2.86,   2.86,    2.5,   2.86,     68,    102,    .89,    .97,   1.02,     .8,   1.29,   1.48,   -.14,     54,   75.1,
      103,      00,   198910,   2.61,     56,   2.83,   2.83,    .81,   2.83,     12,    324,   -.16,    .38,    .57,    .91,    1.2,    1.5,    .03,   43.2,   68.8,
      103,      00,   198911,   2.35,   43.3,   2.65,   2.65,    .34,   2.65,      0,    701,   -.59,    -.6,   -.04,    .51,    .46,    .73,   -.11,   32.2,   54.4,
      103,      00,   198912,   1.51,   21.8,   1.94,   1.94,  -1.31,   1.33,      0,   1390,  -1.48,  -1.37,   -1.2,   -.28,   -.06,    .47,   -.68,     12,   31.6,
      103,      00,   199001,   3.04,   38.9,   1.74,   1.74,   -.02,   1.07,      2,    860,     .2,   -.85,  -1.02,   -.36,    .09,    .43,   -.51,   29.3,   48.5,
      103,      00,   199002,   5.11,   39.9,   2.62,   2.62,   3.18,   2.62,      1,    763,   2.01,   1.37,    .47,    .19,    .61,    .55,   -.17,   29.7,   50.2,
      103,      00,   199003,   3.62,   46.6,   2.05,   2.05,   -.89,   1.61,      6,    621,   -.07,   1.28,   1.04,   -.18,    .34,    .38,   -.15,   36.6,   56.7,
      103,      00,   199004,   3.21,   52.3,    1.6,    1.6,   -.72,    .81,      1,    411,   -.51,   -.41,    .74,   -.28,    .08,    .39,    -.1,   40.5,   64.2,
      103,      00,   199005,   7.33,   60.2,   2.88,   2.88,   4.32,   2.88,     38,    225,    1.9,    1.1,    .81,    .85,    .64,    .94,     .6,     50,   70.3,
      103,      00,   199006,   4.44,   71.6,   2.74,   2.74,    .48,   2.74,    191,     21,    .19,   1.56,    .95,   1.31,    .39,    .75,   1.16,   60.6,   82.7,
      103,      00,   199007,   4.49,   74.4,   2.84,   2.84,   1.15,   2.84,    267,      5,    .46,    .33,   1.46,   1.45,    .56,    .74,   1.26,   63.7,   85.1,
      103,      00,   199008,   3.65,     73,   2.75,   2.75,    .61,   2.75,    232,     13,    .07,    .37,    .27,     .8,    .85,    .67,   1.33,   62.1,   83.8,
      103,      00,   199009,   2.82,   68.3,   2.19,   2.19,   -.83,   1.78,    121,     58,   -.49,   -.33,   -.06,    .67,   1.15,    .32,   1.18,   56.9,   79.7,
      103,      00,   199010,   4.48,   54.5,    2.8,    2.8,   2.49,    2.8,      7,    357,   1.14,    .47,    .42,   1.44,   1.58,    .74,   1.62,   42.1,     67,
      103,      00,   199011,    3.1,   48.3,   2.64,   2.64,    .41,   2.64,      1,    537,    .03,    .83,    .35,    .38,    .82,    .89,   1.15,   36.5,   60.2,
      103,      00,   199012,   7.44,   35.6,    4.4,    4.4,    6.1,    4.4,      0,    946,   3.09,   2.09,   2.35,   1.78,    1.9,   2.16,   1.96,   25.8,   45.5,
      103,      00,   199101,   2.43,   29.2,   -.14,   3.81,   -.41,    3.6,      0,   1161,   -.28,   1.78,   1.48,    1.3,   1.98,   1.97,    1.7,   21.6,   36.8,
      103,      00,   199102,   2.68,   37.4,   -.19,   3.35,   -.21,      3,      0,    828,    .14,   -.25,   1.72,   1.42,   1.32,   1.51,   1.47,   27.4,   47.4,
      103,      00,   199103,    4.4,   46.1,   -.06,   3.12,    .34,   2.85,      5,    646,    .51,    .42,    .08,   1.86,   1.39,   1.73,   1.43,   35.4,   56.8,
      103,      00,   199104,    4.2,   56.8,   -.09,   2.76,   -.12,   2.39,     11,    296,    .33,    .51,    .48,   1.39,   1.34,   1.98,   1.58,   45.8,   67.8,
